"StationID","SampleDate","ArrivalTime","ArrivalTimeUnits","SamplingOrganization","SampleType","Vessel","NavType","Salinity","WeatherCode","WindSpeed","WindSpeedUnits","WindDirection","SwellHeight","SwellHeightUnits","SwellPeriod","SwellDirection","SeaState","StationFailCode","Abandoned","Comments"
"B03W095",3/1/2004 0:00:00,"1210","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W096",2/28/2004 0:00:00,"1145","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",16,"KTS","SW",3,"FT",8,"SW","Choppy","None",0,
"B03W096",3/1/2004 0:00:00,"1220","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",10,"FT",3,"SW","Calm","None",0,
"B03W097",2/28/2004 0:00:00,"1241","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",20,"KTS","SW",3,"FT",6,"SW","Choppy","None",0,
"B03W097",3/1/2004 0:00:00,"1315","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",7,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W098",2/28/2004 0:00:00,"1227","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",16,"KTS","SW",4,"FT",6,"SW","Choppy","None",0,
"B03W098",3/1/2004 0:00:00,"1305","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W099",2/28/2004 0:00:00,"1215","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",15,"KTS","SW",3,"FT",8,"SW","Calm","None",0,
"B03W099",3/1/2004 0:00:00,"1250","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",12,"FT",3,"SW","Calm","None",0,
"B03W100",2/28/2004 0:00:00,"1255","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",17,"KTS","SW",3,"FT",6,"SW","Choppy","None",0,
"B03W100",3/1/2004 0:00:00,"1330","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W101",2/28/2004 0:00:00,"1313","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",18,"KTS","SW",3,"FT",6,"SW","Choppy","None",0,
"B03W101",3/1/2004 0:00:00,"1345","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",13,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W102",2/27/2004 0:00:00,"1003","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",9,"KTS","W",4,"FT",10,"SW","Calm","None",0,"Bits of trash"
"B03W102",2/28/2004 0:00:00,"0808","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",8,"KTS","N",4,"FT",8,"SW","Calm","None",0,
"B03W102",3/1/2004 0:00:00,"0852","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",1,"KTS","E",2,"FT",10,"W","Calm","None",0,
"B03W111",2/29/2004 0:00:00,"0740","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",8,"KTS","NE",6,"FT",15,"SW","Choppy","None",0,
"B03W113",2/29/2004 0:00:00,"0810","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",12,"KTS","NE",4,"FT",15,"SW","Choppy","None",0,
"B03W120",2/29/2004 0:00:00,"0835","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",8,"KTS","N",4,"FT",15,"SW","Choppy","None",0,
"B03W125",2/29/2004 0:00:00,"0715","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",8,"KTS","N",6,"FT",15,"SW","Choppy","None",0,
"B03W128",2/29/2004 0:00:00,"0847","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",4,"KTS","NE",4,"FT",15,"SW","Calm","None",0,
"B03W129",2/29/2004 0:00:00,"0908","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",4,"KTS","E",4,"FT",7,"SW","Calm","None",0,"Bull dozers closing Santa Clara Berm"
"B03W141",2/29/2004 0:00:00,"1005","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Clear",4,"KTS","NE",4,"FT",10,"SW","Calm","None",0,
"B03W143",2/29/2004 0:00:00,"0934","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",5,"KTS","E",4,"FT",8,"SW","Calm","None",0,
"B03W154",2/24/2004 0:00:00,"0937","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",11,"W","Calm","None",0,
"B03W154",2/28/2004 0:00:00,"1430","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",4,"KTS","NW",6,"FT",7,"W","Choppy","None",0,
"B03W154",2/29/2004 0:00:00,"0912","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",3,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W155",2/24/2004 0:00:00,"1002","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",11,"W","Calm","None",0,
"B03W155",2/28/2004 0:00:00,"0931","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W155",2/29/2004 0:00:00,"0940","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",3,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W156",2/24/2004 0:00:00,"1023","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",13,"W","Calm","None",0,
"B03W156",2/28/2004 0:00:00,"0913","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W156",2/29/2004 0:00:00,"0927","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",3,"KTS","S",4,"FT",8,"W","Calm","None",0,
"B03W157",2/24/2004 0:00:00,"1101","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",13,"W","Calm","None",0,
"B03W157",2/28/2004 0:00:00,"1410","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W157",2/29/2004 0:00:00,"1051","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",5,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W158",2/24/2004 0:00:00,"1035","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",12,"W","Calm","None",0,
"B03W158",2/28/2004 0:00:00,"0948","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W158",2/29/2004 0:00:00,"0952","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",3,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W159",2/24/2004 0:00:00,"1113","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",7,"W","Calm","None",0,
"B03W159",2/28/2004 0:00:00,"1059","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W159",2/29/2004 0:00:00,"1115","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",4,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W160",2/24/2004 0:00:00,"1448","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","S",3,"FT",10,"W","Calm","None",0,
"B03W160",2/28/2004 0:00:00,"1029","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",8,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W160",2/29/2004 0:00:00,"1018","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",3,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W161",2/24/2004 0:00:00,"1417","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","SW",3,"FT",11,"W","Calm","None",0,
"B03W161",2/28/2004 0:00:00,"1346","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W161",2/29/2004 0:00:00,"1341","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",5,"KTS","SW",3,"FT",8,"W","Calm","None",0,
"B03W162",2/24/2004 0:00:00,"1340","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","SW",3,"FT",11,"W","Calm","None",0,
"B03W162",2/28/2004 0:00:00,"1307","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",6,"FT",7,"W","Choppy","None",0,
"B03W162",2/29/2004 0:00:00,"1312","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",5,"KTS","SW",3,"FT",8,"W","Calm","None",0,
"B03W163",2/24/2004 0:00:00,"1508","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","SW",3,"FT",12,"W","Calm","None",0,
"B03W163",2/28/2004 0:00:00,"1321","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W163",2/29/2004 0:00:00,"1303","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",5,"KTS","W",4,"FT",8,"W","Calm","None",0,
"B03W164",2/24/2004 0:00:00,"1320","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",2,"KTS","SW",3,"FT",11,"W","Calm","None",0,
"B03W164",2/28/2004 0:00:00,"1252","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",6,"W","Choppy","None",0,
"B03W164",2/29/2004 0:00:00,"1242","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",5,"KTS","W",3,"FT",8,"W","Calm","None",0,
"B03W165",2/24/2004 0:00:00,"1301","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",6,"KTS","SW",3,"FT",11,"W","Calm","None",0,
"B03W165",2/28/2004 0:00:00,"1238","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",7,"KTS","W",7,"FT",7,"W","Choppy","None",0,
"B03W165",2/29/2004 0:00:00,"1230","PST","MEC","WQ","JOHN-B","DGPS",,"Clear",6,"KTS","SW",3,"FT",8,"W","Calm","None",0,
"B03W166",2/29/2004 0:00:00,"1031","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",5,"KTS","NE",4,"FT",10,"SW","Calm","None",0,
"B03W167",2/29/2004 0:00:00,"1056","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",3,"KTS","NE",3,"FT",10,"SW","Calm","None",0,
"B03W168",2/29/2004 0:00:00,"1115","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",4,"KTS","NE",4,"FT",15,"SW","Calm","None",0,
"B03W169",2/29/2004 0:00:00,"1135","PST","ABC","WQ","Hey Jude","DGPS",-99.00,"Partly Cloudy",3,"KTS","NE",4,"FT",15,"SW","Calm","None",0,
"B03W170",2/28/2004 0:00:00,"1238","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",7,"KTS","SE",6,"FT",5,"NW","Calm","None",0,"Station moved to offshore of Silver Stand based on satellite pictures indicating that the plume is coastally trapped and moving northward.  Other stations remaind mostly as on the first day of sampling.  Water milky green, kelp/kelp debris"
"B03W170",2/29/2004 0:00:00,"1221","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",10,"KTS","NW",7,"FT",5,"W","Calm","None",0,"Green water; Salinity right around 33.00, kelp/kelp debris"
"B03W171",2/28/2004 0:00:00,"1302","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",8,"KTS","SE",5,"FT",5,"NW","Calm","None",0,"Station moved to offshore of the Hotel Del Coronado (I38) based on satellite pictures indicating that the plume is coastally trapped and moving northward.  Other stations remained mostly as on the first day of sampling."
"B03W171",2/29/2004 0:00:00,"1246","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",7,"KTS","NW",7,"FT",5,"W","Calm","None",0,
"B03W172",2/28/2004 0:00:00,"1135","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",4,"KTS","E",6,"FT",5,"NW","Calm","None",0,"Salinity within this station's original coordinates was right at 33. 0 and was deemed to be ""in plume""; Station was moved .25nm offshore to get out the plume. Water very blue"
"B03W172",2/29/2004 0:00:00,"1107","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",7,"KTS","NE",7,"FT",5,"W","Calm","None",0,"Station coordinates same as Day 2's sampling (.25nm offshore of original station location)."
"B03W301",2/29/2004 0:00:00,"0925","PST","ABC","WQ","None","GPS",-99.00,"Partly Cloudy",0,"KTS","NW",-99,"NR",-99,"NR","NR","None",0,
"B03W302",2/29/2004 0:00:00,"1112","PST","ABC","WQ","None","GPS",-99.00,"Partly Cloudy",5,"KTS","NW",-99,"NR",-99,"NR","NR","None",0,
"BRI-01",9/2/2003 0:00:00,"1310","PDT","ABC","Grab","Hey Jude","DGPS",,"Overcast",5,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"BRI-02",9/2/2003 0:00:00,"1114","PDT","ABC","Grab","Hey Jude","DGPS",,"Overcast",5,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"BRI-03",7/15/2003 0:00:00,"0852","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",5,"KTS","SE",0,"FT",0,"XX","Calm","None",0,"nematode sample collected"
"BRI-03",8/6/2003 0:00:00,"1118","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Partly Cloudy",10,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"BRI-04",7/14/2003 0:00:00,"0903","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",8,"KTS","SE",0,"FT",0,"XX","Calm","None",0,"Sampling directly at target coordinates, target distance malfunctioning"
"BRI-04",8/6/2003 0:00:00,"0845","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Partly Cloudy",4,"KTS","S",0,"FT",0,"W","Calm","None",0,
"BRI-05",7/14/2003 0:00:00,"1005","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",7,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"BRI-05",8/6/2003 0:00:00,"0857","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Partly Cloudy",5,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"BRI-06",7/16/2003 0:00:00,"0840","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",2,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"BRI-06",8/7/2003 0:00:00,"1155","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",6,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"BRI-07",8/18/2003 0:00:00,"0904","PDT","MEC","Grab","MEC Avon","DGPS",32.30,"Clear",2,"KTS","E",0,"FT",0,"XX","Calm","None",0,
"BRI-08",7/22/2003 0:00:00,"1205","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Overcast",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,"This was hand-entered from hardcopy of field sheet 7/31/2003"
"BRI-09",7/22/2003 0:00:00,"1305","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Overcast",6,"KTS","S",0,"FT",0,"XX","Calm","None",0,"This was hand-entered from hardcopy of field sheet 7/31/2003"
"BRI-10",7/22/2003 0:00:00,"1143","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Overcast",7,"KTS","S",0,"FT",0,"XX","Calm","None",0,"This was hand-entered from hardcopy of field sheet 7/31/2003"
"BRI-11",8/18/2003 0:00:00,"1441","PDT","MEC","Grab","MEC Avon","DGPS",31.28,"Clear",10,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"BRI-12",8/7/2003 0:00:00,"1739","PDT","MEC","Grab","JB","DGPS",,"Clear",6,"KTS","W",3,"FT",10,"SW","Calm","None",0,
"BRI-13",8/7/2003 0:00:00,"1655","PDT","MEC","Grab","JB","DGPS",,"Partly Cloudy",5,"KTS","W",3,"FT",10,"SW","Calm","None",0,
"BRI-14",8/7/2003 0:00:00,"1525","PDT","MEC","Grab","JB","DGPS",,"Partly Cloudy",6,"KTS","W",3,"FT",10,"SW","Calm","None",0,
"BRI-15",7/18/2003 0:00:00,"0900","PDT","CSD","Grab","Metro","DGPS",,"Fog",4,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Between slips A and B. East Basin marina, Harbor Island"
"BRI-16",7/17/2003 0:00:00,"1213","PDT","CSD","Grab","Metro","DGPS",,"Fog",3,"KTS","E",0,"FT",0,"XX","Calm","None",0,"Station located inside the Marriott Marina"
"BRI-17",7/17/2003 0:00:00,"0736","PDT","CSD","Grab","Metro","DGPS",,"Partly Cloudy",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Station located at Kelco pier. Grabs taken near the Kelco dock (main pier)."
"BRI-18",7/17/2003 0:00:00,"0814","PDT","CSD","Grab","Metro","DGPS",,"Partly Cloudy",4,"KTS","S",0,"FT",0,"XX","Calm","Other",0,"Station is within a shipyard security zone. The actual station is on land and the surrounding area is closed by a boom. Could not get within 100 m of station."
"BRI-18",7/31/2003 0:00:00,"1006","PDT","CSD","Grab","Metro","DGPS",,"Overcast",7,"KTS","SW",0,"FT",0,"XX","Calm","None",0,"Next to/in front of Kelco near old dock pilings"
"BRI-19",7/17/2003 0:00:00,"0901","PDT","CSD","Grab","Metro","DGPS",,"Partly Cloudy",3,"KTS","SW",0,"FT",0,"XX","Calm","Other",0,"Inside Naval piers 6 and 7. Could not obtain access within naval security zone."
"BRI-19",7/31/2003 0:00:00,"0844","PDT","CSD","Grab","Metro","DGPS",,"Overcast",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Naval security area between docks 5 and 6."
"BRI-20",7/17/2003 0:00:00,"0905","PDT","CSD","Grab","Metro","DGPS",,"Partly Cloudy",6,"KTS","S",0,"FT",0,"XX","Calm","Other",0,"Within Naval security zone. Access denied between pier 10 and Quaywall"
"BRI-20",7/31/2003 0:00:00,"0805","PDT","CSD","Grab","Metro","DGPS",,"Overcast",4,"KTS","SW",0,"FT",0,"XX","Calm","None",0,"7th Street channel in front of sewage and fuel barges. Navy security area"
